-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,1,1
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
1,3.1798,2247.1,34529,37204,-2448.9,-0,-0,37156
0,2.8255,2247.1,34529,37204,-2449.3,-0,-0,37161
1,0.57037,2232.4,34347,36831,-2438.5,7.764,43.862,36823
0,3.1723,1803.2,27404,28517,-1942.9,80.777,-304.63,28469
0,3.1634,1409.7,20912,21363,-1481.9,119.36,-749.81,21315
0,3.1723,1181.8,17259,17391,-1222.5,131.34,-900.05,17343
0,3.197,1031.3,14905,14868,-1055.3,133.28,-942.06,14820
0,3.1671,922.2,13227,13092,-936.16,131.44,-943.1,13044
0,3.1761,839.85,11981,11789,-847.64,127.82,-924.29,11740
0,3.1686,775.07,11013,10786,-778.89,123.59,-896.93,10738
0,3.1656,721.52,10222,9974.1,-722.74,119.09,-864.84,9926.1
0,3.1731,676.47,9562.8,9301.2,-675.92,114.68,-831.83,9253
0,3.1843,637.2,8994,8723.6,-635.52,110.3,-797.22,8675.3
0,3.1768,604.31,8524.3,8251.4,-602.17,105.92,-761.43,8203.2
0,3.1619,575.84,8120.2,7847.6,-573.49,101.85,-728.15,7799.6
0,3.1551,550.29,7759.1,7488,-547.85,98.018,-696.71,7440.1
0,3.1791,527.05,7432.8,7164.3,-524.66,94.328,-665.84,7116
0,3.1768,505.51,7131.6,6865,-503.27,90.866,-636.02,6816.8
0,3.1843,487.45,6882.9,6620.9,-485.6,87.543,-607.24,6572.6
0,3.1581,471.24,6660,6404.2,-469.8,84.422,-580.99,6356.3
0,3.1746,455.79,6446.8,6196.1,-454.64,81.541,-556.82,6148
0,3.1679,441.36,6249,6002.6,-440.6,78.805,-532.97,5954.6
0,3.1723,427.16,6054.6,5811.7,-426.79,76.133,-509.14,5763.6
0,3.1746,415.86,5903.9,5667.1,-416.09,73.566,-486.13,5618.9
0,3.1895,405.08,5758.1,5526.2,-405.72,71.297,-466.28,5477.8
0,3.1686,394.67,5616.8,5390.1,-395.71,69.113,-447.69,5342
0,3.1918,384.49,5478.3,5255.6,-385.85,67.053,-429.72,5207.1
0,3.1895,374.58,5342.5,5124,-376.2,65.094,-413.32,5075.6
0,3.1679,366.84,5239.5,5027.7,-368.91,63.167,-397.33,4979.6
0,3.1701,359.12,5139.3,4931.8,-361.79,61.241,-378.96,4883.7
0,3.1559,351.31,5035.1,4830.7,-354.41,59.531,-363.05,4782.9
0,3.1836,343.76,4933.8,4732.5,-347.18,57.918,-348.44,4684.2
0,3.1664,336.29,4834,4635.5,-340.12,56.301,-333.36,4587.5
0,3.1656,330.69,4761.1,4567.7,-334.94,54.804,-320.28,4519.7
0,3.1679,324.71,4681.5,4491.4,-329.28,53.429,-308.04,4443.4
0,3.1634,318.92,4604.5,4417.5,-323.82,52.104,-295.99,4369.5
0,3.1821,312.91,4524.2,4339.6,-318.1,50.795,-283.92,4291.3
